node.objClass,pedestrian_count,node.serialno,node.time,date,time,year,month,day,location,Date,Temp,Dew_Point,Humidity
pedestrian,0.0,SWLSANDBOX1,2019-02-26T19:00:00-05:00,2019-02-26,19:00,2019,02,26,streetscape,2019-02-26-19:00,-8.6,-15.8,56.0
pedestrian,0.0,SWLSANDBOX1,2019-02-26T20:00:00-05:00,2019-02-26,20:00,2019,02,26,streetscape,2019-02-26-20:00,-8.8,-15.5,58.0
pedestrian,0.0,SWLSANDBOX1,2019-02-26T21:00:00-05:00,2019-02-26,21:00,2019,02,26,streetscape,2019-02-26-21:00,-9.2,-15.4,61.0
pedestrian,0.0,SWLSANDBOX1,2019-02-26T22:00:00-05:00,2019-02-26,22:00,2019,02,26,streetscape,2019-02-26-22:00,-8.9,-15.4,59.0
pedestrian,0.0,SWLSANDBOX1,2019-02-26T23:00:00-05:00,2019-02-26,23:00,2019,02,26,streetscape,2019-02-26-23:00,-9.1,-16.6,55.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T00:00:00-05:00,2019-02-27,00:00,2019,02,27,streetscape,2019-02-27-00:00,-9.3,-15.5,61.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T01:00:00-05:00,2019-02-27,01:00,2019,02,27,streetscape,2019-02-27-01:00,-9.9,-16.3,59.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T02:00:00-05:00,2019-02-27,02:00,2019,02,27,streetscape,2019-02-27-02:00,-10.2,-16.3,61.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T03:00:00-05:00,2019-02-27,03:00,2019,02,27,streetscape,2019-02-27-03:00,-10.2,-16.7,59.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T04:00:00-05:00,2019-02-27,04:00,2019,02,27,streetscape,2019-02-27-04:00,-10.7,-19.3,49.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T05:00:00-05:00,2019-02-27,05:00,2019,02,27,streetscape,2019-02-27-05:00,-10.2,-17.3,56.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T06:00:00-05:00,2019-02-27,06:00,2019,02,27,streetscape,2019-02-27-06:00,-9.8,-16.7,57.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T07:00:00-05:00,2019-02-27,07:00,2019,02,27,streetscape,2019-02-27-07:00,-10.6,-14.3,74.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T08:00:00-05:00,2019-02-27,08:00,2019,02,27,streetscape,2019-02-27-08:00,-10.8,-13.1,83.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T09:00:00-05:00,2019-02-27,09:00,2019,02,27,streetscape,2019-02-27-09:00,-9.7,-11.7,85.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T10:00:00-05:00,2019-02-27,10:00,2019,02,27,streetscape,2019-02-27-10:00,-8.4,-10.0,88.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T11:00:00-05:00,2019-02-27,11:00,2019,02,27,streetscape,2019-02-27-11:00,-7.1,-9.1,85.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T12:00:00-05:00,2019-02-27,12:00,2019,02,27,streetscape,2019-02-27-12:00,-7.3,-9.3,86.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T13:00:00-05:00,2019-02-27,13:00,2019,02,27,streetscape,2019-02-27-13:00,-7.1,-8.6,89.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T14:00:00-05:00,2019-02-27,14:00,2019,02,27,streetscape,2019-02-27-14:00,-8.2,-9.6,90.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T15:00:00-05:00,2019-02-27,15:00,2019,02,27,streetscape,2019-02-27-15:00,-8.4,-9.9,89.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T16:00:00-05:00,2019-02-27,16:00,2019,02,27,streetscape,2019-02-27-16:00,-9.4,-10.9,89.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T17:00:00-05:00,2019-02-27,17:00,2019,02,27,streetscape,2019-02-27-17:00,-10.4,-12.2,87.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T18:00:00-05:00,2019-02-27,18:00,2019,02,27,streetscape,2019-02-27-18:00,-10.2,-12.2,86.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T19:00:00-05:00,2019-02-27,19:00,2019,02,27,streetscape,2019-02-27-19:00,-10.4,-12.6,84.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T20:00:00-05:00,2019-02-27,20:00,2019,02,27,streetscape,2019-02-27-20:00,-11.1,-13.6,82.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T21:00:00-05:00,2019-02-27,21:00,2019,02,27,streetscape,2019-02-27-21:00,-11.2,-13.7,81.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T22:00:00-05:00,2019-02-27,22:00,2019,02,27,streetscape,2019-02-27-22:00,-11.4,-14.0,81.0
pedestrian,0.0,SWLSANDBOX1,2019-02-27T23:00:00-05:00,2019-02-27,23:00,2019,02,27,streetscape,2019-02-27-23:00,-11.6,-14.3,80.0
pedestrian,0.0,SWLSANDBOX1,2019-02-28T00:00:00-05:00,2019-02-28,00:00,2019,02,28,streetscape,2019-02-28-00:00,-11.7,-14.2,81.0
pedestrian,0.0,SWLSANDBOX1,2019-02-28T01:00:00-05:00,2019-02-28,01:00,2019,02,28,streetscape,2019-02-28-01:00,-11.6,-14.0,83.0
pedestrian,0.0,SWLSANDBOX1,2019-02-28T02:00:00-05:00,2019-02-28,02:00,2019,02,28,streetscape,2019-02-28-02:00,-12.3,-15.0,81.0
pedestrian,0.0,SWLSANDBOX1,2019-02-28T03:00:00-05:00,2019-02-28,03:00,2019,02,28,streetscape,2019-02-28-03:00,-13.1,-16.0,79.0
pedestrian,0.0,SWLSANDBOX1,2019-02-28T04:00:00-05:00,2019-02-28,04:00,2019,02,28,streetscape,2019-02-28-04:00,-13.4,-15.9,81.0
pedestrian,0.0,SWLSANDBOX1,2019-02-28T05:00:00-05:00,2019-02-28,05:00,2019,02,28,streetscape,2019-02-28-05:00,-13.0,-16.1,78.0
pedestrian,0.0,SWLSANDBOX1,2019-02-28T06:00:00-05:00,2019-02-28,06:00,2019,02,28,streetscape,2019-02-28-06:00,-14.0,-17.0,78.0
pedestrian,0.0,SWLSANDBOX1,2019-02-28T07:00:00-05:00,2019-02-28,07:00,2019,02,28,streetscape,2019-02-28-07:00,-13.3,-16.1,80.0
pedestrian,0.0,SWLSANDBOX1,2019-02-28T08:00:00-05:00,2019-02-28,08:00,2019,02,28,streetscape,2019-02-28-08:00,-12.8,-15.8,78.0
pedestrian,0.0,SWLSANDBOX1,2019-02-28T09:00:00-05:00,2019-02-28,09:00,2019,02,28,streetscape,2019-02-28-09:00,-10.9,-15.5,69.0
pedestrian,0.0,SWLSANDBOX1,2019-02-28T10:00:00-05:00,2019-02-28,10:00,2019,02,28,streetscape,2019-02-28-10:00,-9.4,-16.2,57.0
pedestrian,0.0,SWLSANDBOX1,2019-02-28T11:00:00-05:00,2019-02-28,11:00,2019,02,28,streetscape,2019-02-28-11:00,-8.2,-15.7,55.0
pedestrian,0.0,SWLSANDBOX1,2019-02-28T12:00:00-05:00,2019-02-28,12:00,2019,02,28,streetscape,2019-02-28-12:00,-6.8,-14.5,54.0
pedestrian,34.0,SWLSANDBOX1,2019-02-28T13:00:00-05:00,2019-02-28,13:00,2019,02,28,streetscape,2019-02-28-13:00,-7.2,-13.9,59.0
pedestrian,1.0,SWLSANDBOX1,2019-02-28T14:00:00-05:00,2019-02-28,14:00,2019,02,28,streetscape,2019-02-28-14:00,-6.9,-13.0,62.0
pedestrian,5.0,SWLSANDBOX1,2019-02-28T15:00:00-05:00,2019-02-28,15:00,2019,02,28,streetscape,2019-02-28-15:00,-6.6,-12.6,62.0
pedestrian,12.0,SWLSANDBOX1,2019-02-28T16:00:00-05:00,2019-02-28,16:00,2019,02,28,streetscape,2019-02-28-16:00,-6.8,-12.3,65.0
pedestrian,0.0,SWLSANDBOX1,2019-02-28T17:00:00-05:00,2019-02-28,17:00,2019,02,28,streetscape,2019-02-28-17:00,-6.7,-12.0,66.0
pedestrian,0.0,SWLSANDBOX1,2019-02-28T18:00:00-05:00,2019-02-28,18:00,2019,02,28,streetscape,2019-02-28-18:00,-6.9,-11.8,68.0
pedestrian,17.0,SWLSANDBOX1,2019-02-28T19:00:00-05:00,2019-02-28,19:00,2019,02,28,streetscape,2019-02-28-19:00,-7.1,-12.0,68.0
pedestrian,16.0,SWLSANDBOX1,2019-02-28T20:00:00-05:00,2019-02-28,20:00,2019,02,28,streetscape,2019-02-28-20:00,-6.6,-11.4,69.0
pedestrian,0.0,SWLSANDBOX1,2019-02-28T21:00:00-05:00,2019-02-28,21:00,2019,02,28,streetscape,2019-02-28-21:00,-6.7,-11.3,70.0
pedestrian,1.0,SWLSANDBOX1,2019-02-28T22:00:00-05:00,2019-02-28,22:00,2019,02,28,streetscape,2019-02-28-22:00,-6.2,-10.9,69.0
pedestrian,0.0,SWLSANDBOX1,2019-02-28T23:00:00-05:00,2019-02-28,23:00,2019,02,28,streetscape,2019-02-28-23:00,-6.2,-11.2,68.0
pedestrian,0.0,SWLSANDBOX1,2019-03-01T00:00:00-05:00,2019-03-01,00:00,2019,03,01,streetscape,2019-03-01-00:00,-6.1,-10.5,71.0
pedestrian,0.0,SWLSANDBOX1,2019-03-01T01:00:00-05:00,2019-03-01,01:00,2019,03,01,streetscape,2019-03-01-01:00,-6.2,-10.2,73.0
pedestrian,0.0,SWLSANDBOX1,2019-03-01T02:00:00-05:00,2019-03-01,02:00,2019,03,01,streetscape,2019-03-01-02:00,-6.2,-10.0,74.0
pedestrian,0.0,SWLSANDBOX1,2019-03-01T03:00:00-05:00,2019-03-01,03:00,2019,03,01,streetscape,2019-03-01-03:00,-6.5,-9.9,76.0
pedestrian,0.0,SWLSANDBOX1,2019-03-01T04:00:00-05:00,2019-03-01,04:00,2019,03,01,streetscape,2019-03-01-04:00,-6.5,-9.6,78.0
pedestrian,0.0,SWLSANDBOX1,2019-03-01T05:00:00-05:00,2019-03-01,05:00,2019,03,01,streetscape,2019-03-01-05:00,-6.5,-9.5,79.0
pedestrian,0.0,SWLSANDBOX1,2019-03-01T06:00:00-05:00,2019-03-01,06:00,2019,03,01,streetscape,2019-03-01-06:00,-6.9,-9.7,81.0
pedestrian,1.0,SWLSANDBOX1,2019-03-01T07:00:00-05:00,2019-03-01,07:00,2019,03,01,streetscape,2019-03-01-07:00,-6.7,-9.3,82.0
pedestrian,13.0,SWLSANDBOX1,2019-03-01T08:00:00-05:00,2019-03-01,08:00,2019,03,01,streetscape,2019-03-01-08:00,-6.1,-8.9,81.0
pedestrian,51.0,SWLSANDBOX1,2019-03-01T09:00:00-05:00,2019-03-01,09:00,2019,03,01,streetscape,2019-03-01-09:00,-4.7,-9.2,71.0
pedestrian,113.0,SWLSANDBOX1,2019-03-01T10:00:00-05:00,2019-03-01,10:00,2019,03,01,streetscape,2019-03-01-10:00,-2.4,-9.3,59.0
pedestrian,118.0,SWLSANDBOX1,2019-03-01T11:00:00-05:00,2019-03-01,11:00,2019,03,01,streetscape,2019-03-01-11:00,-2.2,-8.8,61.0
pedestrian,81.0,SWLSANDBOX1,2019-03-01T12:00:00-05:00,2019-03-01,12:00,2019,03,01,streetscape,2019-03-01-12:00,-1.6,-9.4,55.0
pedestrian,0.0,SWLSANDBOX1,2019-03-01T13:00:00-05:00,2019-03-01,13:00,2019,03,01,streetscape,2019-03-01-13:00,-0.4,-8.1,56.0
pedestrian,270.0,SWLSANDBOX1,2019-03-01T14:00:00-05:00,2019-03-01,14:00,2019,03,01,streetscape,2019-03-01-14:00,-0.8,-7.1,62.0
pedestrian,329.0,SWLSANDBOX1,2019-03-01T15:00:00-05:00,2019-03-01,15:00,2019,03,01,streetscape,2019-03-01-15:00,-1.5,-6.8,67.0
pedestrian,286.0,SWLSANDBOX1,2019-03-01T16:00:00-05:00,2019-03-01,16:00,2019,03,01,streetscape,2019-03-01-16:00,-1.7,-7.0,67.0
pedestrian,213.0,SWLSANDBOX1,2019-03-01T17:00:00-05:00,2019-03-01,17:00,2019,03,01,streetscape,2019-03-01-17:00,-1.9,-7.0,68.0
pedestrian,16.0,SWLSANDBOX1,2019-03-01T18:00:00-05:00,2019-03-01,18:00,2019,03,01,streetscape,2019-03-01-18:00,-2.0,-7.0,69.0
pedestrian,65.0,SWLSANDBOX1,2019-03-01T19:00:00-05:00,2019-03-01,19:00,2019,03,01,streetscape,2019-03-01-19:00,-2.1,-6.8,70.0
pedestrian,6.0,SWLSANDBOX1,2019-03-01T20:00:00-05:00,2019-03-01,20:00,2019,03,01,streetscape,2019-03-01-20:00,-2.2,-6.8,71.0
pedestrian,0.0,SWLSANDBOX1,2019-03-01T21:00:00-05:00,2019-03-01,21:00,2019,03,01,streetscape,2019-03-01-21:00,-2.3,-6.6,72.0
pedestrian,0.0,SWLSANDBOX1,2019-03-01T22:00:00-05:00,2019-03-01,22:00,2019,03,01,streetscape,2019-03-01-22:00,-2.5,-6.9,72.0
pedestrian,0.0,SWLSANDBOX1,2019-03-01T23:00:00-05:00,2019-03-01,23:00,2019,03,01,streetscape,2019-03-01-23:00,-2.6,-7.7,68.0
pedestrian,0.0,SWLSANDBOX1,2019-03-02T00:00:00-05:00,2019-03-02,00:00,2019,03,02,streetscape,2019-03-02-00:00,-2.6,-7.2,70.0
pedestrian,0.0,SWLSANDBOX1,2019-03-02T01:00:00-05:00,2019-03-02,01:00,2019,03,02,streetscape,2019-03-02-01:00,-2.8,-7.3,71.0
pedestrian,0.0,SWLSANDBOX1,2019-03-02T02:00:00-05:00,2019-03-02,02:00,2019,03,02,streetscape,2019-03-02-02:00,-3.0,-8.5,66.0
pedestrian,0.0,SWLSANDBOX1,2019-03-02T03:00:00-05:00,2019-03-02,03:00,2019,03,02,streetscape,2019-03-02-03:00,-3.1,-9.0,63.0
pedestrian,0.0,SWLSANDBOX1,2019-03-02T04:00:00-05:00,2019-03-02,04:00,2019,03,02,streetscape,2019-03-02-04:00,-2.9,-8.5,65.0
pedestrian,0.0,SWLSANDBOX1,2019-03-02T05:00:00-05:00,2019-03-02,05:00,2019,03,02,streetscape,2019-03-02-05:00,-2.6,-7.9,67.0
pedestrian,0.0,SWLSANDBOX1,2019-03-02T06:00:00-05:00,2019-03-02,06:00,2019,03,02,streetscape,2019-03-02-06:00,-2.3,-7.4,68.0
pedestrian,0.0,SWLSANDBOX1,2019-03-02T07:00:00-05:00,2019-03-02,07:00,2019,03,02,streetscape,2019-03-02-07:00,-2.2,-8.0,64.0
pedestrian,1.0,SWLSANDBOX1,2019-03-02T08:00:00-05:00,2019-03-02,08:00,2019,03,02,streetscape,2019-03-02-08:00,-2.0,-9.3,57.0
pedestrian,0.0,SWLSANDBOX1,2019-03-02T09:00:00-05:00,2019-03-02,09:00,2019,03,02,streetscape,2019-03-02-09:00,-1.2,-9.1,55.0
pedestrian,26.0,SWLSANDBOX1,2019-03-02T10:00:00-05:00,2019-03-02,10:00,2019,03,02,streetscape,2019-03-02-10:00,-1.2,-8.6,57.0
pedestrian,39.0,SWLSANDBOX1,2019-03-02T11:00:00-05:00,2019-03-02,11:00,2019,03,02,streetscape,2019-03-02-11:00,-2.2,-4.9,82.0
pedestrian,11.0,SWLSANDBOX1,2019-03-02T12:00:00-05:00,2019-03-02,12:00,2019,03,02,streetscape,2019-03-02-12:00,-2.4,-4.1,88.0
pedestrian,74.0,SWLSANDBOX1,2019-03-02T13:00:00-05:00,2019-03-02,13:00,2019,03,02,streetscape,2019-03-02-13:00,-1.1,-3.9,82.0
pedestrian,322.0,SWLSANDBOX1,2019-03-02T14:00:00-05:00,2019-03-02,14:00,2019,03,02,streetscape,2019-03-02-14:00,-0.8,-2.9,86.0
pedestrian,1831.0,SWLSANDBOX1,2019-03-02T15:00:00-05:00,2019-03-02,15:00,2019,03,02,streetscape,2019-03-02-15:00,-0.5,-3.2,82.0
pedestrian,1256.0,SWLSANDBOX1,2019-03-02T16:00:00-05:00,2019-03-02,16:00,2019,03,02,streetscape,2019-03-02-16:00,-0.6,-3.2,83.0
pedestrian,1276.0,SWLSANDBOX1,2019-03-02T17:00:00-05:00,2019-03-02,17:00,2019,03,02,streetscape,2019-03-02-17:00,-0.4,-3.2,81.0
pedestrian,616.0,SWLSANDBOX1,2019-03-02T18:00:00-05:00,2019-03-02,18:00,2019,03,02,streetscape,2019-03-02-18:00,-0.4,-3.2,82.0
pedestrian,144.0,SWLSANDBOX1,2019-03-02T19:00:00-05:00,2019-03-02,19:00,2019,03,02,streetscape,2019-03-02-19:00,-1.0,-3.8,81.0
pedestrian,15.0,SWLSANDBOX1,2019-03-02T20:00:00-05:00,2019-03-02,20:00,2019,03,02,streetscape,2019-03-02-20:00,-1.1,-4.1,80.0
pedestrian,0.0,SWLSANDBOX1,2019-03-02T21:00:00-05:00,2019-03-02,21:00,2019,03,02,streetscape,2019-03-02-21:00,-1.3,-4.1,82.0
pedestrian,0.0,SWLSANDBOX1,2019-03-02T22:00:00-05:00,2019-03-02,22:00,2019,03,02,streetscape,2019-03-02-22:00,-2.4,-5.7,78.0
pedestrian,0.0,SWLSANDBOX1,2019-03-02T23:00:00-05:00,2019-03-02,23:00,2019,03,02,streetscape,2019-03-02-23:00,-3.0,-5.9,80.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T00:00:00-05:00,2019-03-03,00:00,2019,03,03,streetscape,2019-03-03-00:00,-2.8,-7.8,68.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T01:00:00-05:00,2019-03-03,01:00,2019,03,03,streetscape,2019-03-03-01:00,-3.6,-9.0,66.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T02:00:00-05:00,2019-03-03,02:00,2019,03,03,streetscape,2019-03-03-02:00,-3.7,-8.7,68.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T03:00:00-05:00,2019-03-03,03:00,2019,03,03,streetscape,2019-03-03-03:00,-4.1,-10.0,64.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T04:00:00-05:00,2019-03-03,04:00,2019,03,03,streetscape,2019-03-03-04:00,-3.9,-9.5,65.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T05:00:00-05:00,2019-03-03,05:00,2019,03,03,streetscape,2019-03-03-05:00,-3.5,-8.8,67.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T06:00:00-05:00,2019-03-03,06:00,2019,03,03,streetscape,2019-03-03-06:00,-3.4,-8.8,66.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T07:00:00-05:00,2019-03-03,07:00,2019,03,03,streetscape,2019-03-03-07:00,-4.4,-10.2,64.0
pedestrian,1.0,SWLSANDBOX1,2019-03-03T08:00:00-05:00,2019-03-03,08:00,2019,03,03,streetscape,2019-03-03-08:00,-4.8,-11.8,58.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T09:00:00-05:00,2019-03-03,09:00,2019,03,03,streetscape,2019-03-03-09:00,-4.5,-13.0,52.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T10:00:00-05:00,2019-03-03,10:00,2019,03,03,streetscape,2019-03-03-10:00,-3.3,-12.3,50.0
pedestrian,162.0,SWLSANDBOX1,2019-03-03T11:00:00-05:00,2019-03-03,11:00,2019,03,03,streetscape,2019-03-03-11:00,-2.1,-11.4,49.0
pedestrian,158.0,SWLSANDBOX1,2019-03-03T12:00:00-05:00,2019-03-03,12:00,2019,03,03,streetscape,2019-03-03-12:00,-1.4,-10.2,51.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T13:00:00-05:00,2019-03-03,13:00,2019,03,03,streetscape,2019-03-03-13:00,-1.6,-9.4,55.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T14:00:00-05:00,2019-03-03,14:00,2019,03,03,streetscape,2019-03-03-14:00,-1.9,-8.8,59.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T15:00:00-05:00,2019-03-03,15:00,2019,03,03,streetscape,2019-03-03-15:00,-2.0,-8.4,62.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T16:00:00-05:00,2019-03-03,16:00,2019,03,03,streetscape,2019-03-03-16:00,-2.1,-8.2,63.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T17:00:00-05:00,2019-03-03,17:00,2019,03,03,streetscape,2019-03-03-17:00,-2.2,-7.9,65.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T18:00:00-05:00,2019-03-03,18:00,2019,03,03,streetscape,2019-03-03-18:00,-3.1,-5.8,82.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T19:00:00-05:00,2019-03-03,19:00,2019,03,03,streetscape,2019-03-03-19:00,-3.4,-5.6,84.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T20:00:00-05:00,2019-03-03,20:00,2019,03,03,streetscape,2019-03-03-20:00,-3.4,-5.4,86.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T21:00:00-05:00,2019-03-03,21:00,2019,03,03,streetscape,2019-03-03-21:00,-3.4,-6.0,82.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T22:00:00-05:00,2019-03-03,22:00,2019,03,03,streetscape,2019-03-03-22:00,-3.6,-6.7,79.0
pedestrian,0.0,SWLSANDBOX1,2019-03-03T23:00:00-05:00,2019-03-03,23:00,2019,03,03,streetscape,2019-03-03-23:00,-6.1,-9.6,76.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T00:00:00-05:00,2019-03-04,00:00,2019,03,04,streetscape,2019-03-04-00:00,-6.8,-10.7,73.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T01:00:00-05:00,2019-03-04,01:00,2019,03,04,streetscape,2019-03-04-01:00,-7.7,-12.1,71.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T02:00:00-05:00,2019-03-04,02:00,2019,03,04,streetscape,2019-03-04-02:00,-8.5,-13.0,70.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T03:00:00-05:00,2019-03-04,03:00,2019,03,04,streetscape,2019-03-04-03:00,-9.2,-14.5,65.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T04:00:00-05:00,2019-03-04,04:00,2019,03,04,streetscape,2019-03-04-04:00,-9.8,-15.3,64.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T05:00:00-05:00,2019-03-04,05:00,2019,03,04,streetscape,2019-03-04-05:00,-10.3,-15.2,68.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T06:00:00-05:00,2019-03-04,06:00,2019,03,04,streetscape,2019-03-04-06:00,-11.1,-15.4,70.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T07:00:00-05:00,2019-03-04,07:00,2019,03,04,streetscape,2019-03-04-07:00,-11.3,-15.4,71.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T08:00:00-05:00,2019-03-04,08:00,2019,03,04,streetscape,2019-03-04-08:00,-11.1,-15.0,73.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T09:00:00-05:00,2019-03-04,09:00,2019,03,04,streetscape,2019-03-04-09:00,-9.7,-15.7,62.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T10:00:00-05:00,2019-03-04,10:00,2019,03,04,streetscape,2019-03-04-10:00,-8.4,-16.4,52.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T11:00:00-05:00,2019-03-04,11:00,2019,03,04,streetscape,2019-03-04-11:00,-7.7,-15.6,53.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T12:00:00-05:00,2019-03-04,12:00,2019,03,04,streetscape,2019-03-04-12:00,-7.0,-15.3,51.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T13:00:00-05:00,2019-03-04,13:00,2019,03,04,streetscape,2019-03-04-13:00,-7.5,-12.5,67.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T14:00:00-05:00,2019-03-04,14:00,2019,03,04,streetscape,2019-03-04-14:00,-7.0,-15.8,49.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T15:00:00-05:00,2019-03-04,15:00,2019,03,04,streetscape,2019-03-04-15:00,-8.0,-18.9,41.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T16:00:00-05:00,2019-03-04,16:00,2019,03,04,streetscape,2019-03-04-16:00,-8.6,-18.3,45.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T17:00:00-05:00,2019-03-04,17:00,2019,03,04,streetscape,2019-03-04-17:00,-9.0,-18.2,47.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T18:00:00-05:00,2019-03-04,18:00,2019,03,04,streetscape,2019-03-04-18:00,-8.9,-17.8,48.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T19:00:00-05:00,2019-03-04,19:00,2019,03,04,streetscape,2019-03-04-19:00,-9.5,-16.1,58.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T20:00:00-05:00,2019-03-04,20:00,2019,03,04,streetscape,2019-03-04-20:00,-9.6,-16.0,60.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T21:00:00-05:00,2019-03-04,21:00,2019,03,04,streetscape,2019-03-04-21:00,-10.0,-16.0,62.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T22:00:00-05:00,2019-03-04,22:00,2019,03,04,streetscape,2019-03-04-22:00,-10.6,-16.0,65.0
pedestrian,0.0,SWLSANDBOX1,2019-03-04T23:00:00-05:00,2019-03-04,23:00,2019,03,04,streetscape,2019-03-04-23:00,-11.0,-16.1,66.0
pedestrian,0.0,SWLSANDBOX1,2019-03-05T00:00:00-05:00,2019-03-05,00:00,2019,03,05,streetscape,2019-03-05-00:00,-11.3,-17.0,62.0
pedestrian,0.0,SWLSANDBOX1,2019-03-05T01:00:00-05:00,2019-03-05,01:00,2019,03,05,streetscape,2019-03-05-01:00,-11.8,-19.1,54.0
pedestrian,0.0,SWLSANDBOX1,2019-03-05T02:00:00-05:00,2019-03-05,02:00,2019,03,05,streetscape,2019-03-05-02:00,-12.4,-19.2,57.0
pedestrian,0.0,SWLSANDBOX1,2019-03-05T03:00:00-05:00,2019-03-05,03:00,2019,03,05,streetscape,2019-03-05-03:00,-12.7,-19.1,59.0
pedestrian,0.0,SWLSANDBOX1,2019-03-05T04:00:00-05:00,2019-03-05,04:00,2019,03,05,streetscape,2019-03-05-04:00,-12.7,-18.7,61.0
pedestrian,0.0,SWLSANDBOX1,2019-03-05T05:00:00-05:00,2019-03-05,05:00,2019,03,05,streetscape,2019-03-05-05:00,-12.9,-18.3,64.0
pedestrian,0.0,SWLSANDBOX1,2019-03-05T06:00:00-05:00,2019-03-05,06:00,2019,03,05,streetscape,2019-03-05-06:00,-12.7,-18.2,63.0
pedestrian,0.0,SWLSANDBOX1,2019-03-05T07:00:00-05:00,2019-03-05,07:00,2019,03,05,streetscape,2019-03-05-07:00,-12.2,-17.4,65.0
pedestrian,0.0,SWLSANDBOX1,2019-03-05T08:00:00-05:00,2019-03-05,08:00,2019,03,05,streetscape,2019-03-05-08:00,-11.3,-16.9,63.0
pedestrian,0.0,SWLSANDBOX1,2019-03-05T09:00:00-05:00,2019-03-05,09:00,2019,03,05,streetscape,2019-03-05-09:00,-10.6,-15.7,66.0
pedestrian,0.0,SWLSANDBOX1,2019-03-05T10:00:00-05:00,2019-03-05,10:00,2019,03,05,streetscape,2019-03-05-10:00,-9.3,-15.5,61.0
pedestrian,0.0,SWLSANDBOX1,2019-03-05T11:00:00-05:00,2019-03-05,11:00,2019,03,05,streetscape,2019-03-05-11:00,-9.0,-14.9,62.0
pedestrian,0.0,SWLSANDBOX1,2019-03-05T12:00:00-05:00,2019-03-05,12:00,2019,03,05,streetscape,2019-03-05-12:00,-8.6,-13.5,68.0
